country,year,population,gdp_usd,gdp_per_capita_usd,inflation_rate,unemployment_rate,life_expectancy,hdi,co2_tonnes_per_capita,economic_growth_rate
USA,2018,135000000,6803190000000,50394,-0.02,7.07,80.1,0.769,6.18,2.09
USA,2018,1025000000,15639450000000,15258,0.74,2.77,77.4,0.577,18.55,5.29
China,2018,333000000,18065916000000,54252,4.32,2.89,64.0,0.694,17.61,7.92
China,2018,1310000000,79801270000000,60917,6.59,10.17,77.1,0.754,8.25,7.04
China,2018,621000000,33958764000000,54684,6.32,10.56,69.9,0.688,17.46,7.82
China,2018,174000000,8352348000000,48002,10.9,13.6,76.9,0.64,2.64,4.15
China,2018,503000000,8372435000000,16645,7.1,12.29,67.5,0.81,16.95,2.8
China,2018,1152000000,47492352000000,41226,11.08,17.3,81.5,0.937,5.95,8.17
China,2018,417000000,25780191000000,61823,7.13,9.84,80.0,0.766,15.42,5.35
China,2018,1078000000,70477484000000,65378,6.53,5.02,76.6,0.713,19.58,2.99
China,2018,543000000,36120903000000,66521,2.26,11.56,63.1,0.934,14.55,2.92
China,2018,745000000,8677015000000,11647,11.33,16.05,63.7,0.794,19.26,8.46
China,2018,939000000,52050648000000,55432,11.78,3.63,76.0,0.634,17.27,-1.94
China,2018,213000000,7379598000000,34646,4.82,2.84,77.4,0.899,4.99,-0.73
China,2018,330000000,4399890000000,13333,10.11,10.9,79.0,0.853,12.64,7.97
China,2018,119000000,1365406000000,11474,3.33,4.62,76.6,0.64,1.05,-1.36
China,2018,362000000,26176220000000,72310,3.1,7.45,73.6,0.903,15.23,1.38
China,2018,121000000,255794000000,2114,0.96,8.41,65.8,0.74,3.69,5.82
China,2018,667000000,55462384000000,83152,-0.07,17.44,63.9,0.816,15.25,2.8
China,2018,306000000,24527430000000,80155,8.37,16.51,82.6,0.898,9.01,3.14
China,2018,276000000,14153280000000,51280,-0.34,3.59,67.9,0.761,18.8,-0.97
China,2018,434000000,20698762000000,47693,7.55,5.67,63.9,0.762,15.0,0.4
India,2018,298000000,16880508000000,56646,10.98,10.05,75.7,0.808,6.27,5.25
India,2018,278000000,22111008000000,79536,-0.3,7.82,79.7,0.598,6.78,0.39
India,2018,222000000,11279376000000,50808,6.22,3.86,72.3,0.923,16.99,1.77
India,2018,364000000,9785048000000,26882,9.43,8.37,69.0,0.894,6.64,1.58
India,2018,438000000,25244568000000,57636,-0.73,16.62,83.3,0.778,7.25,4.24
India,2018,99000000,452133000000,4567,11.62,6.8,62.9,0.817,18.94,-1.14
India,2018,574000000,10272304000000,17896,5.87,13.23,80.6,0.679,17.31,-1.9
India,2018,1274000000,48490988000000,38062,4.3,11.51,72.5,0.572,16.07,7.38
India,2018,984000000,74874528000000,76092,10.83,6.78,66.7,0.773,17.32,8.07
India,2018,70000000,4011350000000,57305,0.52,12.29,70.0,0.709,16.54,7.09
India,2018,163000000,9786683000000,60041,5.57,3.85,77.7,0.951,17.79,3.78
India,2018,98000000,1652182000000,16859,8.33,7.78,79.4,0.737,2.67,-1.32
India,2018,1369000000,53575815000000,39135,5.15,15.19,83.6,0.835,2.13,1.47
India,2018,269000000,13304202000000,49458,0.0,12.51,83.9,0.775,11.11,1.0
India,2018,85000000,2501040000000,29424,4.67,13.66,65.4,0.766,4.32,6.15
India,2018,1067000000,78407428000000,73484,4.08,14.17,76.3,0.712,17.43,5.16
India,2018,689000000,36204194000000,52546,10.43,2.85,73.0,0.76,8.89,-2.97
India,2018,222000000,18359400000000,82700,9.95,9.28,68.7,0.735,1.52,-2.02
India,2018,818000000,35761324000000,43718,1.56,7.08,63.8,0.68,10.66,6.03
India,2018,1041000000,28127820000000,27020,10.02,17.97,75.1,0.568,3.12,5.07
Germany,2018,271000000,14320724000000,52844,10.69,2.87,63.3,0.958,8.43,3.66
Germany,2018,1225000000,50575350000000,41286,0.54,7.37,70.5,0.853,15.75,5.34
Germany,2018,375000000,23243625000000,61983,9.34,6.1,65.3,0.948,18.43,5.48
Germany,2018,758000000,59446908000000,78426,5.0,10.46,81.3,0.589,12.17,0.8
Germany,2018,1190000000,74236960000000,62384,4.41,4.43,79.6,0.837,11.49,5.95
Germany,2018,108000000,3622860000000,33545,8.54,4.4,82.3,0.852,15.49,5.09
Germany,2018,1197000000,15318009000000,12797,11.65,16.15,80.0,0.702,9.44,4.05
Germany,2018,857000000,16021615000000,18695,10.69,5.47,74.0,0.609,3.83,0.49
Germany,2018,102000000,7770768000000,76184,9.89,9.77,76.8,0.825,13.84,7.42
Germany,2018,974000000,43551436000000,44714,11.23,14.39,74.7,0.697,2.61,-1.22
Germany,2018,710000000,46141480000000,64988,10.33,15.27,84.2,0.946,8.27,8.86
Germany,2018,780000000,29586960000000,37932,9.05,17.46,74.4,0.677,5.43,4.16
Germany,2018,227000000,17984756000000,79228,-0.87,12.78,76.2,0.945,9.17,-1.81
Germany,2018,1183000000,15253602000000,12894,11.36,7.39,69.0,0.609,1.75,-2.03
Germany,2018,30000000,941970000000,31399,4.57,11.6,63.3,0.555,6.1,7.57
Germany,2018,530000000,33262800000000,62760,4.24,8.66,78.3,0.667,7.42,3.04
Germany,2018,490000000,28300930000000,57757,2.42,13.33,66.2,0.623,18.33,-2.43
Germany,2018,798000000,50251656000000,62972,6.27,7.83,66.2,0.909,1.78,7.88
Germany,2018,199000000,14747890000000,74110,11.43,5.11,80.7,0.633,15.04,6.66
Germany,2018,650000000,18001750000000,27695,-0.04,17.91,77.1,0.693,9.55,3.78
Japan,2018,1168000000,38230976000000,32732,10.87,4.57,69.9,0.833,18.18,2.6
Japan,2018,933000000,14791782000000,15854,9.73,13.76,72.9,0.579,10.1,2.05
Japan,2018,1080000000,58189320000000,53879,8.26,16.61,71.5,0.577,16.27,0.08
Japan,2018,902000000,59168494000000,65597,4.76,15.73,83.6,0.56,8.39,0.72
Japan,2018,1098000000,74348874000000,67713,11.78,2.04,71.2,0.769,1.55,7.45
Japan,2018,311000000,4719425000000,15175,6.54,6.34,70.8,0.741,6.14,-0.94
Japan,2018,1371000000,114590922000000,83582,8.91,2.2,71.7,0.935,0.7,-2.95
Japan,2018,1009000000,47052697000000,46633,0.31,11.19,76.4,0.656,7.43,2.34
Japan,2018,208000000,13392496000000,64387,2.47,5.35,67.0,0.666,15.19,5.78
Japan,2018,215000000,1462860000000,6804,9.76,4.04,78.5,0.636,13.53,0.91
Japan,2018,90000000,6388200000000,70980,3.48,12.85,71.4,0.701,5.08,4.44
Japan,2018,912000000,41383824000000,45377,1.2,10.05,74.0,0.849,13.64,4.89
Japan,2018,884000000,64162488000000,72582,4.79,17.91,79.7,0.759,3.72,1.53
Japan,2018,416000000,30668352000000,73722,0.14,15.13,67.1,0.641,8.21,-1.4
Japan,2018,190000000,1411320000000,7428,2.95,14.21,74.1,0.681,19.84,6.27
Japan,2018,1395000000,24370650000000,17470,9.92,13.14,70.8,0.942,18.16,5.06
Japan,2018,895000000,71560620000000,79956,5.51,2.73,82.4,0.891,12.1,2.59
Japan,2018,278000000,1193176000000,4292,5.15,17.61,71.9,0.803,6.28,5.09
Japan,2018,832000000,46029568000000,55324,-0.97,4.04,72.2,0.746,12.76,0.51
Japan,2018,216000000,341064000000,1579,5.23,14.12,73.3,0.838,1.65,3.19
UK,2018,1327000000,53852314000000,40582,7.31,17.76,64.2,0.671,2.5,0.48
UK,2018,441000000,2414475000000,5475,7.78,6.49,84.9,0.743,3.77,6.07
UK,2018,1370000000,107387450000000,78385,-0.3,9.42,83.6,0.762,2.59,-2.01
UK,2018,159000000,7571421000000,47619,3.24,14.37,75.7,0.921,2.13,2.61
UK,2018,66000000,188760000000,2860,1.29,8.6,72.6,0.893,9.5,6.81
UK,2018,882000000,39525948000000,44814,0.94,15.59,66.2,0.911,1.33,0.48
UK,2018,1296000000,20962800000000,16175,5.55,2.57,69.6,0.949,17.26,3.52
UK,2018,347000000,4801786000000,13838,8.08,8.54,83.8,0.73,9.61,5.58
UK,2018,315000000,15412005000000,48927,3.32,16.2,65.3,0.601,12.02,-0.11
UK,2018,905000000,14471855000000,15991,1.6,13.59,79.0,0.831,3.12,-2.43
UK,2018,1198000000,100902748000000,84226,0.06,13.46,74.6,0.932,16.45,4.86
UK,2018,1044000000,34905096000000,33434,2.78,2.98,78.2,0.823,12.83,3.14
UK,2018,937000000,43731664000000,46672,10.95,8.02,65.2,0.94,15.35,7.75
UK,2018,1121000000,65830725000000,58725,5.71,12.36,66.0,0.876,18.85,0.45
UK,2018,894000000,26204034000000,29311,1.7,8.72,76.4,0.676,18.61,3.09
UK,2018,738000000,46535328000000,63056,11.63,7.16,77.8,0.702,6.22,2.27
UK,2018,1372000000,81218284000000,59197,5.81,17.06,80.6,0.766,5.29,7.82
UK,2018,1109000000,60045696000000,54144,2.11,16.82,71.5,0.692,18.54,8.93
UK,2018,963000000,15329997000000,15919,6.86,6.27,65.6,0.757,10.59,6.12
UK,2018,273000000,11032476000000,40412,11.53,17.7,64.5,0.764,1.17,5.98
France,2018,278000000,23335598000000,83941,3.65,7.34,78.6,0.706,14.93,3.92
France,2018,803000000,21489886000000,26762,0.92,7.82,69.5,0.556,15.5,3.3
France,2018,988000000,27270776000000,27602,8.16,3.06,64.9,0.844,1.29,7.43
France,2018,1045000000,60305905000000,57709,11.57,15.75,71.4,0.691,8.96,6.23
France,2018,950000000,79518800000000,83704,8.36,17.86,79.2,0.761,14.97,2.93
France,2018,1194000000,37981140000000,31810,4.46,16.97,84.7,0.783,11.39,-1.76
France,2018,1163000000,38687195000000,33265,8.9,5.75,77.1,0.908,5.96,3.35
France,2018,71000000,315737000000,4447,9.92,10.38,67.6,0.676,11.31,5.89
France,2018,369000000,20436327000000,55383,-0.09,5.7,76.6,0.715,15.38,5.73
France,2018,758000000,59711450000000,78775,1.39,8.83,67.3,0.673,15.5,-0.13
France,2018,32000000,2369280000000,74040,6.12,16.75,77.4,0.638,14.78,4.37
France,2018,780000000,11794380000000,15121,8.01,14.16,77.6,0.639,19.33,7.91
France,2018,894000000,13871304000000,15516,11.05,17.9,69.9,0.628,5.26,2.88
France,2018,300000000,11758200000000,39194,2.08,13.71,62.4,0.801,8.45,5.52
France,2018,534000000,28819980000000,53970,5.22,5.41,62.4,0.904,7.65,0.54
France,2018,880000000,44008800000000,50010,4.19,5.54,63.6,0.879,14.0,0.3
France,2018,858000000,27243216000000,31752,1.51,5.61,71.2,0.855,10.85,-0.28
France,2018,60000000,1819620000000,30327,5.98,9.2,63.3,0.812,3.82,4.89
France,2018,354000000,25803414000000,72891,4.68,9.26,66.7,0.607,14.08,1.45
France,2018,1157000000,8238997000000,7121,3.78,6.26,65.7,0.863,8.94,-1.17
Canada,2018,320000000,14980160000000,46813,1.98,4.51,74.9,0.869,1.1,8.1
Canada,2018,1128000000,66206832000000,58694,4.48,8.99,64.2,0.658,17.48,0.42
Canada,2018,127000000,10759948000000,84724,10.97,4.25,71.7,0.892,6.57,-0.06
Canada,2018,47000000,3243094000000,69002,5.93,10.8,66.9,0.656,12.84,-0.93
Canada,2018,967000000,43805100000000,45300,4.46,4.08,75.1,0.671,2.55,5.51
Canada,2018,1150000000,61420350000000,53409,2.53,5.96,78.6,0.926,7.36,4.03
Canada,2018,457000000,28549247000000,62471,11.41,2.64,77.7,0.589,14.48,8.83
Canada,2018,782000000,43629344000000,55792,10.04,13.48,73.4,0.923,6.18,0.87
Canada,2018,844000000,14035720000000,16630,0.52,11.27,75.9,0.712,5.62,0.66
Canada,2018,333000000,26810829000000,80513,5.25,13.41,80.3,0.916,10.6,8.34
Canada,2018,766000000,3024934000000,3949,6.35,11.88,71.5,0.882,10.33,2.18
Canada,2018,1261000000,33495943000000,26563,7.88,4.93,69.5,0.68,11.02,8.96
Canada,2018,850000000,7569250000000,8905,4.44,5.94,79.3,0.706,4.0,6.45
Canada,2018,99000000,4621716000000,46684,5.99,7.62,71.1,0.712,17.7,0.42
Canada,2018,1210000000,91816010000000,75881,3.67,16.64,73.3,0.743,1.09,2.31
Canada,2018,36000000,1776744000000,49354,7.29,3.48,74.2,0.851,1.55,5.89
Canada,2018,236000000,1766224000000,7484,3.37,6.43,73.6,0.842,12.87,2.7
Canada,2018,145000000,6089565000000,41997,10.1,9.5,82.8,0.553,18.26,5.12
Canada,2018,921000000,64819059000000,70379,10.88,7.62,84.0,0.92,5.85,6.26
Canada,2018,442000000,23345556000000,52818,4.98,14.65,69.9,0.957,7.14,0.24
Brazil,2018,765000000,28661490000000,37466,6.71,6.43,66.0,0.895,1.91,2.2
Brazil,2018,660000000,1116720000000,1692,6.0,11.58,72.3,0.668,0.89,3.98
Brazil,2018,906000000,63217962000000,69777,3.78,16.54,80.9,0.828,6.08,-1.72
Brazil,2018,379000000,5626255000000,14845,2.42,5.07,75.1,0.679,4.7,7.52
Brazil,2018,759000000,55133760000000,72640,-0.96,2.15,74.7,0.562,11.37,-2.69
Brazil,2018,966000000,42723282000000,44227,7.04,10.64,67.0,0.894,19.46,6.77
Brazil,2018,968000000,48115408000000,49706,0.07,5.55,79.4,0.584,13.82,0.82
Brazil,2018,1119000000,29674761000000,26519,11.88,7.37,62.1,0.709,17.6,-1.85
Brazil,2018,1067000000,31286574000000,29322,6.79,15.43,69.5,0.799,19.07,8.67
Brazil,2018,1162000000,65040626000000,55973,3.4,12.4,78.8,0.829,13.66,1.62
Brazil,2018,869000000,41357448000000,47592,3.82,10.27,63.6,0.566,6.92,0.33
Brazil,2018,135000000,6783075000000,50245,5.92,14.38,73.5,0.952,11.49,-2.86
Brazil,2018,990000000,69303960000000,70004,7.47,11.7,64.2,0.835,3.09,-2.18
Brazil,2018,72000000,490824000000,6817,6.09,3.39,83.2,0.649,10.3,0.49
Brazil,2018,50000000,2894400000000,57888,11.34,6.88,76.3,0.912,15.62,-1.33
Brazil,2018,798000000,39958254000000,50073,10.73,7.83,77.3,0.734,15.21,4.99
Brazil,2018,795000000,6495945000000,8171,10.05,6.87,69.3,0.835,5.37,2.8
Brazil,2018,178000000,5530460000000,31070,1.8,2.08,68.2,0.804,17.94,-1.81
Brazil,2018,553000000,25806298000000,46666,10.56,11.39,71.2,0.58,1.6,-0.39
Brazil,2018,1267000000,99791454000000,78762,-0.25,10.04,80.8,0.551,6.11,1.96
Australia,2018,1253000000,58126670000000,46390,8.56,12.86,72.0,0.689,12.71,2.52
Australia,2018,1136000000,80492416000000,70856,-0.09,9.67,70.4,0.959,17.12,6.55
Australia,2018,485000000,20132350000000,41510,3.67,12.42,80.9,0.645,18.89,0.56
Australia,2018,1326000000,74275890000000,56015,11.06,4.76,64.9,0.874,11.45,-1.94
Australia,2018,1354000000,36692046000000,27099,8.95,2.92,65.9,0.566,10.3,-2.74
Australia,2018,151000000,12201404000000,80804,11.28,4.2,80.5,0.782,7.38,3.85
Australia,2018,536000000,24578816000000,45856,0.71,12.34,79.6,0.711,2.16,0.32
Australia,2018,868000000,1873144000000,2158,4.2,16.2,71.0,0.56,4.49,7.68
Australia,2018,473000000,6079469000000,12853,4.24,15.05,82.5,0.691,1.34,-1.02
Australia,2018,773000000,27901435000000,36095,1.39,5.57,77.0,0.897,15.39,3.43
Australia,2018,1050000000,9433200000000,8984,1.33,5.75,78.2,0.804,7.4,-1.09
Australia,2018,689000000,28020252000000,40668,2.3,13.07,84.3,0.554,2.88,5.65
Australia,2018,236000000,10018908000000,42453,3.98,10.12,69.4,0.694,19.09,8.64
Australia,2018,1050000000,78500100000000,74762,5.36,12.57,82.9,0.727,18.42,6.57
Australia,2018,586000000,40097636000000,68426,3.67,13.05,65.8,0.655,4.28,-1.72
Australia,2018,606000000,41643714000000,68719,9.67,10.06,79.2,0.832,9.11,3.24
Australia,2018,266000000,13072570000000,49145,2.15,7.5,70.2,0.82,5.21,-0.15
Australia,2018,1199000000,12950399000000,10801,11.12,14.46,66.5,0.75,16.76,6.68
Australia,2018,472000000,30555864000000,64737,8.5,16.3,73.7,0.716,12.78,3.55
Australia,2018,570000000,43517790000000,76347,1.4,16.54,67.1,0.565,8.68,0.62
Italy,2018,1063000000,19155260000000,18020,9.76,13.07,80.6,0.946,1.28,8.3
Italy,2018,931000000,71183329000000,76459,8.58,3.58,75.5,0.587,14.77,1.07
Italy,2018,776000000,45187256000000,58231,2.55,14.95,76.7,0.672,14.95,-0.78
Italy,2018,1095000000,88391685000000,80723,0.51,6.79,68.5,0.736,10.65,2.3
Italy,2018,1165000000,45326655000000,38907,0.78,13.93,73.9,0.586,6.09,3.36
Italy,2018,822000000,43785474000000,53267,9.19,14.38,67.3,0.551,5.97,4.56
Italy,2018,97000000,4366067000000,45011,4.56,8.31,63.2,0.753,18.02,0.33
Italy,2018,646000000,32758660000000,50710,6.75,5.99,77.5,0.79,19.35,3.18
Italy,2018,731000000,20983355000000,28705,10.78,11.99,69.9,0.816,3.47,-0.74
Italy,2018,953000000,28252638000000,29646,7.24,15.99,79.6,0.721,17.34,4.83
Italy,2018,1199000000,34995213000000,29187,5.04,6.59,66.1,0.645,12.32,5.22
Italy,2018,522000000,28056978000000,53749,4.01,8.45,84.4,0.846,9.45,1.78
Italy,2018,466000000,10017602000000,21497,5.01,5.51,73.7,0.956,2.65,3.61
Italy,2018,1035000000,48293100000000,46660,2.37,3.39,76.1,0.685,12.46,2.38
Italy,2018,1278000000,59290254000000,46393,9.49,4.22,84.5,0.925,7.63,3.47
Italy,2018,1382000000,100512860000000,72730,3.28,7.86,78.6,0.749,9.02,3.75
Italy,2018,243000000,762048000000,3136,5.12,6.71,65.8,0.765,14.19,3.31
Italy,2018,1026000000,65687598000000,64023,7.71,8.75,84.6,0.638,0.66,3.82
Italy,2018,1108000000,57207148000000,51631,3.69,9.45,67.6,0.577,7.15,-2.52
Italy,2018,824000000,62209528000000,75497,4.66,2.14,74.3,0.807,6.0,0.85
South Korea,2018,778000000,27867182000000,35819,3.47,7.21,64.0,0.88,11.28,1.72
South Korea,2018,613000000,5241763000000,8551,5.59,3.57,69.0,0.636,15.01,6.46
South Korea,2018,1234000000,38353954000000,31081,0.8,3.94,64.1,0.764,15.38,1.42
South Korea,2018,722000000,26895222000000,37251,11.1,6.87,68.8,0.809,1.39,8.08
South Korea,2018,1256000000,27659632000000,22022,11.44,10.33,76.3,0.732,12.45,-1.16
South Korea,2018,68000000,160140000000,2355,3.91,13.17,74.5,0.939,15.92,7.04
South Korea,2018,723000000,33591303000000,46461,3.37,11.45,82.1,0.611,2.92,8.88
South Korea,2018,1363000000,14875782000000,10914,11.86,9.0,71.9,0.571,11.75,8.6
South Korea,2018,836000000,3276284000000,3919,8.36,5.74,83.9,0.607,6.22,4.27
South Korea,2018,1359000000,82186884000000,60476,4.01,12.66,62.6,0.577,7.75,4.61
South Korea,2018,292000000,2079332000000,7121,5.51,12.6,68.6,0.619,5.28,7.35
South Korea,2018,1170000000,90522900000000,77370,2.53,6.65,80.8,0.683,4.54,2.09
South Korea,2018,1283000000,1965556000000,1532,9.44,15.87,70.8,0.657,10.59,-2.94
South Korea,2018,1317000000,41750217000000,31701,9.13,15.51,84.4,0.737,11.21,1.22
South Korea,2018,595000000,40518905000000,68099,4.38,17.03,73.9,0.709,2.95,2.37
South Korea,2018,167000000,11111345000000,66535,11.7,5.86,77.0,0.9,2.18,-0.17
South Korea,2018,819000000,7044219000000,8601,-0.53,16.9,66.8,0.945,8.96,4.03
South Korea,2018,1241000000,29743047000000,23967,0.16,10.1,79.2,0.874,14.82,5.16
South Korea,2018,267000000,6492105000000,24315,4.32,10.15,62.9,0.864,2.49,3.77
South Korea,2018,551000000,26004996000000,47196,1.12,17.24,76.3,0.85,12.33,3.77
Mexico,2018,961000000,9412034000000,9794,11.3,3.67,71.3,0.778,13.75,4.66
Mexico,2018,1363000000,50128414000000,36778,1.11,11.17,80.2,0.86,1.51,5.64
Mexico,2018,964000000,30006428000000,31127,1.95,14.9,63.7,0.925,17.3,-2.71
Mexico,2018,332000000,15338400000000,46200,10.89,15.1,68.7,0.878,11.81,-0.04
Mexico,2018,854000000,27612382000000,32333,0.85,15.62,78.5,0.65,8.83,5.19
Mexico,2018,765000000,22638645000000,29593,2.35,10.42,83.9,0.589,5.41,2.8
Mexico,2018,22000000,378092000000,17186,7.34,4.21,66.8,0.606,10.25,8.92
Mexico,2018,28000000,1389696000000,49632,3.81,16.08,76.8,0.942,2.06,6.45
Mexico,2018,275000000,18895525000000,68711,7.98,17.36,68.7,0.771,19.4,7.78
Mexico,2018,1000000000,71551000000000,71551,2.96,9.6,66.6,0.741,17.01,-1.56
Mexico,2018,953000000,58762933000000,61661,9.57,6.09,70.5,0.897,13.14,2.87
Mexico,2018,36000000,349056000000,9696,8.93,8.64,67.5,0.708,3.18,7.09
Mexico,2018,895000000,20251165000000,22627,8.11,6.06,79.4,0.959,12.58,1.36
Mexico,2018,901000000,33832550000000,37550,8.05,9.65,69.6,0.639,9.43,3.06
Mexico,2018,1305000000,91714095000000,70279,1.18,9.44,69.1,0.688,11.75,-0.38
Mexico,2018,12000000,806748000000,67229,3.89,8.06,77.9,0.797,10.19,-2.0
Mexico,2018,24000000,1007376000000,41974,5.9,4.84,68.4,0.599,17.95,-1.26
Mexico,2018,1386000000,31810086000000,22951,9.48,9.19,75.4,0.687,16.46,5.23
Mexico,2018,164000000,2133640000000,13010,8.15,4.25,73.1,0.625,9.95,4.86
Mexico,2018,671000000,8994755000000,13405,-0.29,9.2,83.0,0.776,12.58,6.19
Indonesia,2018,1311000000,34369176000000,26216,11.41,13.82,80.6,0.608,5.66,5.53
Indonesia,2018,1193000000,81175299000000,68043,10.21,14.38,69.6,0.62,13.33,-1.67
Indonesia,2018,1018000000,69089624000000,67868,2.58,8.42,77.0,0.81,12.54,-2.27
Indonesia,2018,67000000,262841000000,3923,10.79,11.8,76.9,0.914,15.05,4.62
Indonesia,2018,86000000,399298000000,4643,0.18,10.81,83.5,0.567,19.26,-0.22
Indonesia,2018,768000000,27871488000000,36291,0.7,5.23,66.8,0.856,5.39,7.66
Indonesia,2018,847000000,40855892000000,48236,1.51,8.65,65.2,0.91,0.95,2.0
Indonesia,2018,780000000,47218860000000,60537,-0.5,5.55,84.7,0.902,8.7,7.48
Indonesia,2018,459000000,31942269000000,69591,8.44,11.07,73.8,0.844,12.23,8.68
Indonesia,2018,374000000,10590558000000,28317,8.82,9.08,81.5,0.667,8.13,3.92
Indonesia,2018,501000000,11334624000000,22624,10.02,12.52,83.2,0.673,13.44,7.66
Indonesia,2018,219000000,2037357000000,9303,9.92,12.14,74.7,0.629,10.61,8.72
Indonesia,2018,728000000,5105464000000,7013,3.77,2.97,78.4,0.916,9.84,1.79
Indonesia,2018,701000000,31934756000000,45556,0.63,11.31,68.3,0.86,1.81,5.12
Indonesia,2018,532000000,23734648000000,44614,6.17,14.37,67.4,0.781,5.97,7.44
Indonesia,2018,1354000000,12722184000000,9396,5.7,9.1,78.0,0.561,18.32,-2.94
Indonesia,2018,383000000,4183892000000,10924,10.61,8.65,81.9,0.666,19.31,-1.39
Indonesia,2018,1149000000,42008589000000,36561,1.13,6.03,70.1,0.821,3.69,2.94
Indonesia,2018,749000000,14856415000000,19835,10.13,10.52,75.1,0.795,5.45,-0.26
Indonesia,2018,85000000,3661290000000,43074,6.28,16.64,84.7,0.847,14.51,1.09
Saudi Arabia,2018,956000000,5169092000000,5407,4.37,8.29,77.9,0.727,10.09,-1.8
Saudi Arabia,2018,70000000,562170000000,8031,11.76,13.17,66.2,0.915,12.14,4.64
Saudi Arabia,2018,62000000,1827760000000,29480,4.31,9.9,83.2,0.819,3.02,7.22
Saudi Arabia,2018,1117000000,67805251000000,60703,-0.26,17.84,74.8,0.615,19.76,2.77
Saudi Arabia,2018,319000000,14379244000000,45076,10.56,3.15,79.2,0.623,0.91,-1.36
Saudi Arabia,2018,869000000,70191737000000,80773,8.4,15.25,65.2,0.621,4.63,6.21
Saudi Arabia,2018,1385000000,108017535000000,77991,8.32,14.92,67.4,0.754,0.6,1.23
Saudi Arabia,2018,1235000000,44000580000000,35628,7.77,7.33,72.1,0.674,0.58,4.39
Saudi Arabia,2018,1193000000,64385017000000,53969,9.43,14.52,65.2,0.598,2.82,6.08
Saudi Arabia,2018,151000000,5801269000000,38419,9.9,11.53,74.2,0.616,5.11,-1.97
Saudi Arabia,2018,232000000,17416472000000,75071,4.09,6.68,74.9,0.89,5.74,7.73
Saudi Arabia,2018,577000000,15392629000000,26677,10.68,2.16,72.8,0.663,16.37,4.82
Saudi Arabia,2018,1022000000,4961810000000,4855,6.56,7.72,79.4,0.808,1.68,-2.54
Saudi Arabia,2018,428000000,21659796000000,50607,8.87,3.26,66.9,0.587,1.26,0.73
Saudi Arabia,2018,508000000,3315716000000,6527,1.32,11.88,69.6,0.57,6.86,2.42
Saudi Arabia,2018,1352000000,22793368000000,16859,8.03,4.9,84.6,0.774,10.9,7.82
Saudi Arabia,2018,715000000,5263115000000,7361,11.07,14.5,84.9,0.673,9.93,2.4
Saudi Arabia,2018,651000000,53858532000000,82732,6.8,15.55,67.2,0.756,9.43,2.29
Saudi Arabia,2018,504000000,7078680000000,14045,8.09,8.26,69.0,0.707,19.07,-0.92
Saudi Arabia,2018,1365000000,24227385000000,17749,4.47,8.49,79.1,0.906,19.95,2.78
South Africa,2018,873000000,67163382000000,76934,9.74,8.8,66.7,0.746,6.47,0.09
South Africa,2018,1223000000,57800203000000,47261,1.94,13.75,64.8,0.942,3.81,-1.89
South Africa,2018,5000000,407185000000,81437,9.77,5.88,62.3,0.685,18.02,5.52
South Africa,2018,354000000,21417708000000,60502,-0.28,15.54,62.4,0.654,8.29,5.4
South Africa,2018,521000000,17708269000000,33989,11.09,6.34,67.7,0.6,6.93,-1.77
South Africa,2018,1182000000,22889430000000,19365,5.38,2.92,83.0,0.65,15.51,-0.54
